from_node_id,to_node_id,volume,travel_time
11542,9171,2537.703762,1.17
11542,12634,613.7446513,1.17
11542,12655,1459.76366,1.17
11543,1301,2334.61,1.17
11543,12671,2152.633512,1.17
11543,12674,416.714334,1.17
11543,12678,1377.522182,1.17
11544,1304,76.32,1.17
11544,12689,361.7970533,1.17
11544,12696,183.1960238,1.17
11544,12739,234.09,1.17
11545,1306,1326.2,1.17
11545,6433,197.05,1.17
11545,12708,953.25,1.17
11545,12723,1246.456605,1.17
11546,1307,734.07,1.17
11546,9756,261.3057996,1.17
11546,12820,2026.648521,1.17
11546,12827,1578.3642,1.17
11547,1310,29.02,1.17
11547,12741,128.85,1.17
11547,12748,93.07009223,1.17
11547,12779,90.25990777,1.17
11548,1311,1726.77,1.17
11548,6446,26.07,1.17
11548,12806,1640.038195,1.17
11548,12814,840.9626311,1.17
11549,1312,1109.92,1.17
11549,7120,1650.508675,1.17
11549,12831,1890.638054,1.17
11549,12838,207.2823592,1.17
11550,1313,49.12,1.17
11550,12741,108.22,1.17
11550,12779,42.89,1.17
11550,12800,222.5001975,1.17
11551,1314,882.22,1.17
11551,11556,498.3734375,1.17
11551,12835,518.0483494,1.17
11551,12922,299.2203198,1.17
11552,1315,144.51,1.17
11552,12841,505.37,1.17
11552,12845,265.1060136,1.17
11552,12925,873.9068743,1.17
11553,1316,0.78,1.17
11553,2245,369.1794658,1.17
11553,10068,318.7037754,1.17
11553,12807,669.4572894,1.17
11554,1317,263.3,1.17
11554,10068,37.4,1.17
11554,12809,987.0455278,1.17
11554,12854,748.5140894,1.17
11554,12858,418.8129929,1.17
11555,1318,790.27,1.17
11555,12858,1123.832821,1.17
11555,12861,1304.456493,1.17
11555,12922,474.702882,1.17
11556,1319,39.33,1.17
11556,11551,324.7348148,1.17
11556,12922,218.325828,1.17
11556,12924,584.4160136,1.17
11557,1320,130.55,1.17
11557,12927,1023.156244,1.17
11557,12940,660.8401787,1.17
11557,12948,159.11,1.17
11558,1321,262.46,1.17
11558,11794,693.0370043,1.17
11558,12940,365.7157661,1.17
11559,1322,233.15,1.17
11559,2245,426.0051051,1.17
11559,9760,976.612063,1.17
11559,11565,714.4728807,1.17
11559,12876,12.31,1.17
11560,1323,199.38,1.17
11560,9760,13.98,1.17
11560,11561,322.2783377,1.17
11560,12854,818.9048063,1.17
11560,12876,891.5694541,1.17
11561,1324,981.6,1.17
11561,4234,1818.354097,1.17
11561,11560,224.7353647,1.17
11561,12864,2456.727725,1.17
11562,1325,339.0,1.17
11562,1799,254.4975674,1.17
11562,4234,681.61,1.17
11562,4236,536.2815968,1.17
11562,12955,606.7754056,1.17
11563,1326,506.73,1.17
11563,1792,535.4692388,1.17
11563,4237,429.546319,1.17
11563,12972,378.8290971,1.17
11564,1327,650.16,1.17
11564,1792,1884.643122,1.17
11564,6497,582.1796296,1.17
11564,12931,2502.946467,1.17
11564,12948,47.81,1.17
11565,1328,485.8,1.17
11565,4073,35.35,1.17
11565,10073,697.0428807,1.17
11565,11559,1230.547168,1.17
11566,1329,368.06,1.17
11566,4073,271.28,1.17
11566,4239,226.7946661,1.17
11566,11572,541.1694232,1.17
11566,12876,1073.34484,1.17
11567,1330,658.93,1.17
11567,4233,474.9741536,1.17
11567,4239,200.5616963,1.17
11567,12880,299.7941501,1.17
11568,1331,979.0,1.17
11568,4234,2058.078566,1.17
11568,12880,392.5557905,1.17
11568,12882,215.3642531,1.17
11568,12904,1619.478306,1.17
11569,1332,613.4,1.17
11569,1800,613.38,1.17
11569,1810,634.874986,1.17
11569,11575,515.2477133,1.17
11570,1333,653.4,1.17
11570,1810,455.613681,1.17
11570,1815,252.7395311,1.17
11570,1832,216.6563188,1.17
11571,1334,743.64,1.17
11571,10074,355.3669838,1.17
11571,11578,322.68,1.17
11571,12889,231.6000439,1.17
11571,12891,114.84,1.17
11572,1335,443.64,1.17
11572,11566,716.8377793,1.17
11572,12881,840.8041359,1.17
11572,12889,310.612063,1.17
11573,1336,1075.06,1.17
11573,12880,638.9087554,1.17
11573,12881,448.7130138,1.17
11573,12896,645.6733205,1.17
11573,12899,564.4961637,1.17
11574,1337,1553.49,1.17
11574,7129,353.49,1.17
11574,7146,1774.959343,1.17
11574,12882,930.1318606,1.17
11575,1338,569.52,1.17
11575,1822,333.6877133,1.17
11575,1823,393.3341846,1.17
11575,1828,513.2098745,1.17
11575,11569,483.034986,1.17
11576,1339,563.44,1.17
11576,1835,286.673681,1.17
11576,1838,1012.056277,1.17
11576,6495,986.545611,1.17
11577,1340,158.62,1.17
11577,2259,346.2836446,1.17
11577,10074,506.0144275,1.17
11577,11578,69.29,1.17
11577,11583,630.3001487,1.17
11578,1341,328.7,1.17
11578,11571,399.7647127,1.17
11578,11577,38.0,1.17
11578,11579,348.3552873,1.17
11579,1342,1048.12,1.17
11579,9164,1556.407197,1.17
11579,11578,407.71,1.17
11579,11584,1574.775961,1.17
11580,1343,799.72,1.17
11580,1836,592.38,1.17
11580,7130,388.337685,1.17
11580,11581,583.14,1.17
11581,1344,492.14,1.17
11581,1839,634.7503409,1.17
11581,11580,350.7799716,1.17
11581,11582,1169.418294,1.17
11581,11587,1030.134029,1.17
11582,1345,16.01,1.17
11582,1838,899.1397201,1.17
11582,1844,931.3047172,1.17
11582,11581,794.5331662,1.17
11583,1346,463.2,1.17
11583,11577,674.3480721,1.17
11583,11584,295.66,1.17
11583,12914,272.1701487,1.17
11584,1347,1367.39,1.17
11584,9165,550.4940894,1.17
11584,11579,1656.01191,1.17
11584,11583,377.6025217,1.17
11584,12919,718.5018714,1.17
11585,1348,554.29,1.17
11585,7130,662.234586,1.17
11585,9165,927.2373938,1.17
11585,11586,209.2,1.17
11585,11975,789.7572109,1.17
11586,1349,344.53,1.17
11586,6510,235.3006342,1.17
11586,11585,330.5103872,1.17
11586,11587,221.8589786,1.17
11587,1350,127.27,1.17
11587,1850,550.8897127,1.17
11587,6511,689.9857154,1.17
11587,11581,749.3656053,1.17
11587,11586,233.933105,1.17
11588,1351,91.63,1.17
11588,1848,260.9837704,1.17
11588,1850,288.2875287,1.17
11589,1352,24.49,1.17
11589,1908,54.16481973,1.17
11589,3261,990.7407798,1.17
11589,3769,5.72,1.17
11589,9156,563.84,1.17
11590,1353,53.88,1.17
11590,1911,208.033203,1.17
11590,11502,177.4983187,1.17
11590,11592,635.0174012,1.17
11591,1354,34.74,1.17
11591,1921,212.69,1.17
11591,3785,16.4,1.17
11591,3786,295.8265932,1.17
11592,1355,184.32,1.17
11592,1925,790.1344973,1.17
11592,3778,416.3699552,1.17
11592,11590,352.3015217,1.17
11593,1356,36.77,1.17
11593,1926,478.2040866,1.17
11593,3663,158.64,1.17
11593,3695,410.9256113,1.17
11593,3803,147.9305818,1.17
11594,1357,69.64,1.17
11594,1941,155.1713636,1.17
11594,3784,63.23,1.17
11594,3785,128.81,1.17
11595,1358,32.41,1.17
11595,1963,478.0450661,1.17
11595,3818,416.0070513,1.17
11595,3821,0.0,1.17
11596,1359,103.08,1.17
11596,3812,89.4,1.17
11596,3815,95.29,1.17
11596,3820,121.32,1.17
11597,1360,173.71,1.17
11597,1991,189.5029487,1.17
11597,2026,386.2993831,1.17
11597,4005,17.69,1.17
11597,6407,202.9570513,1.17
11597,6414,103.24,1.17
11598,1361,194.87,1.17
11598,1995,726.12,1.17
11598,2007,844.9163549,1.17
11598,6418,247.1120821,1.17
11599,1362,111.9,1.17
11599,2010,397.6556823,1.17
11599,2015,381.2993831,1.17
11599,4031,132.87,1.17
11599,6413,425.77,1.17
11600,1363,225.31,1.17
11600,2027,349.76,1.17
11600,6417,7.8,1.17
11600,6418,132.96,1.17
11600,6420,360.8830389,1.17
11601,1364,368.71,1.17
11601,2015,266.1948532,1.17
11601,2044,495.4599357,1.17
11601,4070,59.20956947,1.17
11601,6429,61.03514678,1.17
11602,1365,164.47,1.17
11602,2039,276.2130389,1.17
11602,2045,265.03,1.17
11602,6431,39.19,1.17
11603,1366,71.8,1.17
11603,4101,33.35,1.17
11603,6440,189.55,1.17
11603,6444,118.89,1.17
11603,6449,320.9193831,1.17
11604,1367,14.17,1.17
11604,2071,419.8169611,1.17
11604,2158,251.28,1.17
11604,12741,94.64019754,1.17
11605,1368,176.24,1.17
11605,2194,393.43,1.17
11605,2223,30.6,1.17
11605,4228,209.8993224,1.17
11606,1369,186.64,1.17
11606,2234,66.51,1.17
11606,2240,144.9615982,1.17
11606,2246,183.02,1.17
11607,1370,207.92,1.17
11607,2163,777.9137539,1.17
11607,2248,657.593207,1.17
11607,4244,192.26,1.17
11608,1371,123.58,1.17
11608,2255,445.8459597,1.17
11608,2259,165.1466333,1.17
11608,4244,38.22,1.17
11608,10074,266.7217579,1.17
11609,1372,41.51,1.17
11609,3598,113.01,1.17
11609,3600,68.85,1.17
11609,3638,260.24,1.17
11610,1373,74.0,1.17
11610,3603,56.64,1.17
11610,3616,64.62,1.17
11610,3618,7.49,1.17
11610,3645,56.44,1.17
11611,1374,104.07,1.17
11611,3638,28.41,1.17
11611,3640,101.03,1.17
11611,3644,83.8,1.17
11612,1375,236.93,1.17
11612,3640,65.55,1.17
11612,3642,304.57,1.17
11612,3645,43.1,1.17
11613,1376,42.15,1.17
11613,3691,735.87,1.17
11613,3700,648.15,1.17
11613,3703,43.78382342,1.17
11614,1377,91.57,1.17
11614,3692,289.25,1.17
11614,3707,104.5307411,1.17
11614,3709,303.9392589,1.17
11615,1378,7.36,1.17
11615,3721,192.82,1.17
11615,3724,129.06,1.17
11615,3738,26.22,1.17
11616,1379,26.02,1.17
11616,3725,16.58,1.17
11616,3741,5.59,1.17
11616,3743,14.3,1.17
11617,1380,62.88,1.17
11617,2471,323.5197541,1.17
11617,3758,25.45,1.17
11617,4000,151.7345181,1.17
11617,4014,314.0970445,1.17
11618,1381,51.48,1.17
11618,4002,26.6,1.17
11618,4004,46.14,1.17
11618,4006,47.86,1.17
11619,1382,66.16,1.17
11619,4027,79.67,1.17
11619,4037,5.53,1.17
11619,4039,44.5,1.17
11620,1383,28.61,1.17
11620,2982,79.14,1.17
11620,4029,57.14,1.17
11620,4031,278.0398779,1.17
11621,1384,24.25,1.17
11621,4067,5.14,1.17
11621,4069,21.98,1.17
11621,4083,32.79,1.17
11622,1385,51.7,1.17
11622,4060,276.1797541,1.17
11622,4062,127.9801221,1.17
11622,4072,332.3023038,1.17
11623,1386,21.06,1.17
11623,4082,47.53324542,1.17
11623,4089,21.15,1.17
11623,4096,60.91,1.17
11624,1387,42.75,1.17
11624,4072,394.2,1.17
11624,4099,25.42,1.17
11624,4115,705.2907411,1.17
11624,9763,99.07,1.17
11625,1388,37.3,1.17
11625,4127,52.59324542,1.17
11625,4135,62.9,1.17
11625,4137,250.72,1.17
11625,4145,0.08,1.17
11626,1389,28.8,1.17
11626,4128,53.16,1.17
11626,4137,81.75,1.17
11626,4139,261.93,1.17
11627,1390,29.08,1.17
11627,4150,42.64,1.17
11627,4152,130.37,1.17
11627,4161,13.86,1.17
11628,1391,141.92,1.17
11628,4153,43.14324542,1.17
11628,4155,425.29,1.17
11628,4156,678.84,1.17
11629,1491,117.42,1.17
11629,5497,72.60128593,1.17
11629,5624,1074.809109,1.17
11629,5626,628.2887141,1.17
11629,5648,272.49,1.17
11629,7302,619.199918,1.17
11630,1492,31.22,1.17
11630,5648,79.47168995,1.17
11630,5661,138.3683101,1.17
11630,5663,52.2,1.17
11630,5678,51.33,1.17
11631,1493,21.75,1.17
11631,5691,198.68,1.17
11631,5695,27.65,1.17
11631,5710,15.42,1.17
11632,1494,8.16,1.17
11632,5731,2.84,1.17
11632,5744,148.2,1.17
11632,5746,6.55,1.17
11632,5758,42.63,1.17
11633,1495,712.67,1.17
11633,1980,523.4114062,1.17
11633,1982,397.9885938,1.17
11633,2833,509.5630481,1.17
11634,1497,135.52,1.17
11634,2038,1899.185466,1.17
11634,5618,557.9002637,1.17
11634,5621,984.3897363,1.17
11634,11814,398.46,1.17
11635,1501,86.54,1.17
11635,5673,316.5222282,1.17
11635,5688,0.0,1.17
11635,5705,73.45,1.17
11636,1503,19.54,1.17
11636,5660,189.43,1.17
11636,5677,165.03,1.17
11636,5690,99.26,1.17
11637,1504,211.21,1.17
11637,5719,348.62,1.17
11637,5728,236.01,1.17
11637,5741,134.2910063,1.17
11637,9839,494.440049,1.17
11638,1505,14.18,1.17
11638,5690,141.51,1.17
11638,5708,114.129951,1.17
11638,5710,6.83,1.17
11638,5720,71.64,1.17
11639,1506,110.27,1.17
11639,5740,126.83,1.17
11639,5752,42.77,1.17
11639,5754,13.99,1.17
11639,5778,35.95,1.17
11640,1507,17.49,1.17
11640,5728,48.98004896,1.17
11640,5741,6.82,1.17
11640,5743,0.02,1.17
11640,5755,19.05,1.17
11641,1508,215.78,1.17
11641,5237,183.7678541,1.17
11641,5610,152.94,1.17
11641,5630,92.8325439,1.17
11641,10744,180.6,1.17
11642,1510,534.84,1.17
11642,2402,437.16,1.17
11642,5615,337.9656496,1.17
11642,5788,317.54,1.17
11643,1514,17.99,1.17
11643,5652,161.0971913,1.17
11643,5665,150.98,1.17
11643,5667,42.3225439,1.17
11643,5681,260.02,1.17
11644,1516,6.72,1.17
11644,5669,95.01,1.17
11644,5670,38.77,1.17
11644,5686,0.92,1.17
11645,1517,21.26,1.17
11645,5700,198.500049,1.17
11645,5712,13.46,1.17
11645,5714,4.68,1.17
11645,5723,45.88,1.17
11646,1518,20.74,1.17
11646,5686,24.97,1.17
11646,5702,135.6,1.17
11646,5704,63.38,1.17
11646,5716,5.86,1.17
11647,1519,55.94,1.17
11647,5393,87.29,1.17
11647,5734,77.2,1.17
11647,5748,32.38,1.17
11647,5766,8.84,1.17
11648,1520,10.7,1.17
11648,5737,28.29,1.17
11648,5749,51.24,1.17
11648,5751,30.57,1.17
11648,5772,5.31,1.17
11649,1521,594.98,1.17
11649,4953,509.12,1.17
11649,4968,442.4813152,1.17
11649,7307,521.3876989,1.17
11650,1522,339.3,1.17
11650,4967,766.1,1.17
11650,4969,425.1472362,1.17
11650,4970,152.2252242,1.17
11650,4974,1423.536909,1.17
11651,1523,213.7,1.17
11651,1833,724.6184021,1.17
11651,2319,394.1689552,1.17
11651,4940,298.71,1.17
11651,4970,120.7368221,1.17
11652,1524,179.2,1.17
11652,4936,245.1,1.17
11652,4953,553.8872848,1.17
11652,4960,569.4596461,1.17
11652,11653,597.0902262,1.17
11653,1525,761.41,1.17
11653,1902,244.72,1.17
11653,1904,589.5802262,1.17
11653,4907,675.0975432,1.17
11653,4961,503.6247579,1.17
11653,11652,569.5792321,1.17
11654,1526,443.07,1.17
11654,1907,810.4769384,1.17
11654,4928,597.4016111,1.17
11654,4961,526.39,1.17
11655,1527,26.86,1.17
11655,4915,0.0,1.17
11655,4934,219.84,1.17
11655,4936,331.5874676,1.17
11655,4960,37.86,1.17
11656,1528,432.42,1.17
11656,1904,610.3802324,1.17
11656,4947,42.54,1.17
11656,4949,495.7902262,1.17
11657,1529,135.77,1.17
11657,1967,541.1002262,1.17
11657,4949,460.0392321,1.17
11657,7306,12.4,1.17
11658,1530,25.94,1.17
11658,5230,165.1678541,1.17
11658,5231,15.79,1.17
11658,5234,94.53,1.17
11658,5247,0.0,1.17
11659,1531,59.16,1.17
11659,5248,115.1523011,1.17
11659,5266,237.3976989,1.17
11659,5268,183.2525324,1.17
11659,5282,69.16,1.17
11660,1532,17.1,1.17
11660,2000,405.41,1.17
11660,5279,0.16,1.17
11660,5281,23.89,1.17
11660,5296,369.53,1.17
11661,1533,26.37,1.17
11661,5268,86.28,1.17
11661,5282,20.55,1.17
11661,5284,1.38,1.17
11661,5299,34.12,1.17
11662,1534,13.76,1.17
11662,5327,370.66,1.17
11662,5341,68.17,1.17
11662,5342,73.22,1.17
11662,5355,361.05,1.17
11663,1535,14.76,1.17
11663,5330,22.11,1.17
11663,5343,177.23,1.17
11663,5357,76.59,1.17
11663,9852,106.51,1.17
11664,1536,12.02,1.17
11664,5354,7.197653791,1.17
11664,5373,451.2171206,1.17
11664,5387,0.0,1.17
11664,11691,441.6724297,1.17
11665,1537,375.68,1.17
11665,5362,0.0,1.17
11665,5365,13.44,1.17
11665,5378,300.34,1.17
11665,6501,192.89,1.17
11666,1538,179.69,1.17
11666,2276,382.5091267,1.17
11666,7320,70.99,1.17
11666,12885,292.26,1.17
11667,1539,242.22,1.17
11667,5013,164.62,1.17
11667,5014,229.18,1.17
11667,5016,348.65,1.17
11668,1540,548.52,1.17
11668,12811,1008.421276,1.17
11668,12888,214.24,1.17
11668,12890,522.3403332,1.17
11668,12934,257.73,1.17
11669,1541,65.63,1.17
11669,2703,468.4555754,1.17
11669,4890,36.97,1.17
11669,5001,429.39302,1.17
11669,11670,27.16,1.17
11670,1542,50.36,1.17
11670,5002,131.02,1.17
11670,5007,296.0479404,1.17
11670,11669,15.82,1.17
11671,1543,257.85,1.17
11671,5004,133.48,1.17
11671,12936,658.6145751,1.17
11671,12937,768.4918886,1.17
11672,1544,16.07,1.17
11672,4888,64.32,1.17
11672,4987,485.3207224,1.17
11672,4989,112.8276662,1.17
11672,5001,566.0243094,1.17
11673,1545,55.71,1.17
11673,4989,256.4118772,1.17
11673,4991,155.8381704,1.17
11673,4993,130.7841272,1.17
11674,1546,41.91,1.17
11674,2390,138.78,1.17
11674,4996,164.5081704,1.17
11674,4997,141.2945751,1.17
11675,1547,74.6,1.17
11675,4963,116.33,1.17
11675,4975,480.1593334,1.17
11675,8869,666.6735852,1.17
11676,1548,247.06,1.17
11676,4977,407.3306666,1.17
11676,7310,33.39,1.17
11676,7312,218.94,1.17
11676,7313,95.44056517,1.17
11677,1549,143.27,1.17
11677,4951,253.239586,1.17
11677,7309,167.95,1.17
11677,9849,411.2518296,1.17
11678,1550,343.3,1.17
11678,4882,110.82,1.17
11678,4941,241.82,1.17
11678,7316,23.99,1.17
11678,8869,504.1857378,1.17
11679,1551,732.2,1.17
11679,1899,338.142631,1.17
11679,4956,112.32,1.17
11679,7316,437.0977614,1.17
11679,9843,196.18,1.17
11680,1552,202.61,1.17
11680,4958,695.8396461,1.17
11680,4960,583.2176937,1.17
11680,9845,22.56,1.17
11680,9850,1.83,1.17
11681,1553,179.92,1.17
11681,4877,365.6738698,1.17
11681,4930,156.03,1.17
11681,4941,151.01,1.17
11682,1554,125.81,1.17
11682,4910,79.68,1.17
11682,4930,350.13,1.17
11682,4932,146.79,1.17
11682,4943,165.2303924,1.17
11683,1555,87.52,1.17
11683,4913,4.69,1.17
11683,4932,253.77,1.17
11683,4934,254.61,1.17
11683,9845,24.2,1.17
11684,1556,178.63,1.17
11684,5239,548.8033152,1.17
11684,5253,93.75668479,1.17
11684,11686,521.3625324,1.17
11685,1557,36.17,1.17
11685,5227,7.35,1.17
11685,5242,58.69,1.17
11685,5244,79.64,1.17
11686,1558,160.58,1.17
11686,5258,290.9925324,1.17
11686,7304,341.02,1.17
11686,11684,586.91,1.17
11687,1559,13.2,1.17
11687,5277,5.24,1.17
11687,5290,14.95,1.17
11687,5293,24.79,1.17
11687,5311,7.9,1.17
11688,1560,8.63,1.17
11688,5323,40.07,1.17
11688,5334,0.51,1.17
11688,5351,165.05,1.17
11688,11689,12.7,1.17
11689,1561,15.19,1.17
11689,5336,41.63,1.17
11689,5338,16.87,1.17
11689,5352,57.03,1.17
11689,11688,3.78,1.17
11690,1562,7.29,1.17
11690,5351,32.3,1.17
11690,5368,321.66,1.17
11690,5370,225.0147744,1.17
11690,5384,170.45,1.17
11691,1563,7.47,1.17
11691,5353,233.6,1.17
11691,5370,244.64,1.17
11691,5386,0.0,1.17
11691,11664,438.9347744,1.17
11692,1564,571.2,1.17
11692,4581,1051.865138,1.17
11692,4609,841.2127382,1.17
11692,6492,1545.285229,1.17
11693,1566,1284.0,1.17
11693,4584,1857.277757,1.17
11693,4585,1681.313847,1.17
11693,7421,2223.389362,1.17
11693,11824,837.6898868,1.17
11694,1575,2.92,1.17
11694,4601,1642.520425,1.17
11694,4618,0.0,1.17
11694,10085,2134.688599,1.17
11694,12801,327.4779588,1.17
11695,1573,396.01,1.17
11695,2262,46.65,1.17
11695,4577,441.52,1.17
11695,12803,1004.387777,1.17
11696,1576,35.22,1.17
11696,4601,1771.740395,1.17
11696,4862,1307.428536,1.17
11696,4868,35.15,1.17
11696,4870,379.3498719,1.17
11697,1577,502.28,1.17
11697,7414,1838.161379,1.17
11697,7415,0.2,1.17
11697,7416,2619.339411,1.17
11698,1578,262.04,1.17
11698,4578,92.44,1.17
11698,4761,54.69,1.17
11698,4893,48.09,1.17
11699,1579,45.66,1.17
11699,4848,1346.907767,1.17
11699,4851,331.3394549,1.17
11699,4862,1414.111491,1.17
11699,11700,301.48,1.17
11700,1580,242.59,1.17
11700,4863,72.41644752,1.17
11700,7327,282.86,1.17
11700,11699,263.0994549,1.17
11701,1581,1140.8,1.17
11701,4756,567.38,1.17
11701,7328,675.4392746,1.17
11701,7329,983.2834264,1.17
11701,12929,963.7513626,1.17
11702,1582,778.86,1.17
11702,4831,2.7,1.17
11702,4848,1454.071491,1.17
11702,7532,1465.061467,1.17
11702,10034,257.8540578,1.17
11703,1583,652.66,1.17
11703,4849,2077.642854,1.17
11703,7352,1545.937679,1.17
11703,10034,303.1127282,1.17
11704,1584,300.88,1.17
11704,4887,194.6539083,1.17
11704,7334,350.0860917,1.17
11704,7335,68.18,1.17
11704,11710,174.26,1.17
11705,1585,849.47,1.17
11705,4811,146.7714318,1.17
11705,7394,1760.981804,1.17
11705,7395,1622.723976,1.17
11705,7400,40.37,1.17
11706,1586,498.94,1.17
11706,4820,279.25,1.17
11706,4846,724.8156604,1.17
11706,7358,0.0,1.17
11706,7359,487.2999134,1.17
11706,7532,90.75433963,1.17
11707,1587,648.54,1.17
11707,4748,252.3231661,1.17
11707,7363,374.7762028,1.17
11707,7432,265.2906311,1.17
11708,1588,319.41,1.17
11708,4752,571.1421751,1.17
11708,7349,6.92,1.17
11708,7350,688.6778249,1.17
11709,1589,174.37,1.17
11709,4753,66.51,1.17
11709,7339,126.93,1.17
11709,7344,151.9,1.17
11710,1590,87.47,1.17
11710,4751,17.76,1.17
11710,4886,30.7,1.17
11710,7341,165.23,1.17
11710,11704,266.22,1.17
11711,1591,1699.64,1.17
11711,4787,1580.159396,1.17
11711,7371,744.7587078,1.17
11711,7388,432.47,1.17
11711,7392,1761.068817,1.17
11712,1592,471.1,1.17
11712,7371,1276.855259,1.17
11712,7372,22.81,1.17
11712,7389,632.5287078,1.17
11712,7391,0.0,1.17
11713,1593,1419.3,1.17
11713,4743,458.6,1.17
11713,4747,334.3175551,1.17
11713,4748,414.29,1.17
11713,7533,588.0950926,1.17
11714,1594,1194.05,1.17
11714,4733,471.0072516,1.17
11714,4739,497.29,1.17
11714,6686,1292.191189,1.17
11714,7347,528.0527484,1.17
11715,1595,629.25,1.17
11715,7340,237.87,1.17
11715,7343,110.86,1.17
11715,7346,519.24,1.17
11715,9836,0.0,1.17
11716,1596,149.76,1.17
11716,4884,503.0327484,1.17
11716,7342,659.2790723,1.17
11717,1597,852.57,1.17
11717,4794,0.0,1.17
11717,7387,1366.259586,1.17
11717,7402,1212.18557,1.17
11718,1598,494.94,1.17
11718,4704,299.29,1.17
11718,4720,170.84,1.17
11718,7376,281.42,1.17
11719,1599,415.22,1.17
11719,4709,488.4762629,1.17
11719,4721,226.4762028,1.17
11719,7378,1041.03,1.17
11720,1600,446.85,1.17
11720,4724,0.0,1.17
11720,4725,822.4176231,1.17
11720,6859,890.4160988,1.17
11721,1601,452.91,1.17
11721,4701,108.79,1.17
11721,4725,63.09,1.17
11721,4734,269.121773,1.17
11721,7348,23.83,1.17
11722,1602,242.64,1.17
11722,4883,83.7,1.17
11722,6620,269.19,1.17
11722,7342,343.9238698,1.17
11722,7348,126.93,1.17
11723,1603,392.17,1.17
11723,4778,646.26,1.17
11723,4784,34.91,1.17
11723,7383,573.88,1.17
11724,1604,255.69,1.17
11724,4705,46.05,1.17
11724,7382,61.07,1.17
11724,7384,107.28,1.17
11725,1605,70.41,1.17
11725,4686,62.08,1.17
11725,4688,304.21,1.17
11725,4706,365.94,1.17
11725,11827,901.3,1.17
11726,1606,443.2,1.17
11726,4694,132.1506755,1.17
11726,4696,67.44385632,1.17
11726,4698,36.96,1.17
11726,4717,408.5575515,1.17
11727,1607,132.16,1.17
11727,4684,17.49,1.17
11727,4689,417.7426926,1.17
11727,4696,524.1064509,1.17
11727,4698,72.55,1.17
11728,1608,65.36,1.17
11728,4691,212.6798398,1.17
11728,4698,109.75,1.17
11728,4702,407.7410129,1.17
11728,4881,22.54,1.17
11729,1613,0.3,1.17
11729,5439,119.96,1.17
11729,5448,0.0,1.17
11729,11827,132.41,1.17
11730,1611,154.62,1.17
11730,4679,204.92,1.17
11730,4684,144.41,1.17
11730,4687,578.8903903,1.17
11730,11829,303.0,1.17
11731,1612,313.38,1.17
11731,4685,451.6025324,1.17
11731,4689,456.3864509,1.17
11731,4691,301.3310129,1.17
11732,1615,83.46,1.17
11732,5441,112.9,1.17
11732,5443,67.57,1.17
11732,5445,146.17,1.17
11733,1616,39.83,1.17
11733,5457,160.49,1.17
11733,5462,165.6366848,1.17
11733,5467,104.91,1.17
11733,5472,0.0,1.17
11734,1617,76.4,1.17
11734,5469,84.83,1.17
11734,5483,1.49,1.17
11734,5485,111.5,1.17
11735,1618,26.79,1.17
11735,5478,10.78,1.17
11735,5493,9.39,1.17
11735,5495,6.64,1.17
11736,1619,4.88,1.17
11736,5516,11.14,1.17
11737,1620,0.28,1.17
11737,5553,2.24,1.17
11737,5555,0.85,1.17
11737,5566,1.73,1.17
11738,1621,20.96,1.17
11738,5553,0.0,1.17
11738,5564,289.7817634,1.17
11738,5566,218.8647744,1.17
11738,5585,0.25,1.17
11739,1622,13.16,1.17
11739,5555,0.0,1.17
11739,5566,255.04,1.17
11739,5568,211.6647744,1.17
11739,5586,4.69,1.17
11740,1623,35.88,1.17
11740,6547,1.83,1.17
11740,6572,387.3872384,1.17
11740,6578,418.3782366,1.17
11740,9812,0.0,1.17
11741,1624,10.33,1.17
11741,6528,11.93,1.17
11741,6551,7.33,1.17
11741,6558,13.68,1.17
11742,1625,37.98,1.17
11742,6588,588.48,1.17
11742,6590,421.8727616,1.17
11742,6600,0.84,1.17
11743,1626,8.05,1.17
11743,6576,17.11,1.17
11743,6593,6.76,1.17
11743,6595,0.0,1.17
11743,6601,18.56,1.17
11744,1627,283.6,1.17
11744,4665,608.7658051,1.17
11744,4668,170.4038592,1.17
11744,9829,537.505214,1.17
11745,1628,511.92,1.17
11745,2893,1140.410531,1.17
11745,4625,912.3492198,1.17
11745,4635,343.2306347,1.17
11746,1629,146.82,1.17
11746,4654,848.6847286,1.17
11746,4655,221.1781257,1.17
11746,4656,51.96,1.17
11746,4659,959.6207627,1.17
11747,1630,131.96,1.17
11747,2965,390.9454324,1.17
11747,4629,217.9121511,1.17
11747,4631,337.3658535,1.17
11747,4632,486.5285727,1.17
11748,1631,759.69,1.17
11748,4651,375.9978848,1.17
11748,4857,14.49,1.17
11748,4866,17.63,1.17
11748,9821,722.551842,1.17
11749,1632,340.36,1.17
11749,2664,763.7227893,1.17
11749,4858,232.6,1.17
11749,4865,1156.275763,1.17
11749,4867,766.4134924,1.17
11750,1633,86.45,1.17
11750,4814,39.93768556,1.17
11750,4825,673.894176,1.17
11750,4827,717.4816963,1.17
11750,4839,107.4738201,1.17
11751,1634,1375.02,1.17
11751,2704,991.53,1.17
11751,3052,506.69,1.17
11751,4835,54.05,1.17
11752,1635,8.48,1.17
11752,4790,56.09,1.17
11752,4807,25.16,1.17
11752,4874,44.85768556,1.17
11752,9813,110.55,1.17
11753,1637,1086.05,1.17
11753,4792,857.9845131,1.17
11753,7405,1293.279586,1.17
